id,contact,day,month,duration,campaign,pdays,previous,poutcome
1000039677,cellular,27,may,133,2,41,5,success
1000039678,cellular,27,may,776,3,97,3,success
1000039679,cellular,27,may,140,2,-1,0,
1000039680,cellular,27,may,136,2,114,1,success
1000039681,cellular,27,may,86,4,-1,0,
1000039682,cellular,27,may,145,2,-1,0,
1000039683,cellular,27,may,224,7,105,1,other
1000039684,cellular,27,may,101,1,-1,0,
1000039685,cellular,27,may,95,1,99,2,failure
1000039686,cellular,27,may,268,2,-1,0,
1000039687,cellular,27,may,281,4,188,1,failure
1000039688,cellular,27,may,123,2,-1,0,
1000039689,cellular,27,may,297,1,-1,0,
1000039690,cellular,27,may,119,1,98,1,success
1000039691,cellular,27,may,200,1,-1,0,
1000039692,cellular,27,may,114,1,-1,0,
1000039693,cellular,27,may,113,1,-1,0,
1000039694,cellular,27,may,1576,1,-1,0,
1000039695,cellular,27,may,329,1,41,2,other
1000039696,cellular,27,may,107,2,-1,0,
1000039697,cellular,27,may,204,2,-1,0,
1000039698,cellular,27,may,367,2,-1,0,
1000039699,cellular,27,may,82,2,309,1,failure
1000039700,cellular,27,may,100,1,-1,0,
1000039701,email,27,may,146,1,-1,0,
1000039702,cellular,27,may,424,1,-1,0,
1000039703,cellular,27,may,412,1,-1,0,
1000039704,cellular,27,may,103,1,-1,0,
1000039705,email,27,may,165,1,-1,0,
1000039706,cellular,27,may,161,1,100,3,success
1000039707,cellular,27,may,114,1,-1,0,
1000039708,cellular,27,may,237,2,-1,0,
1000039709,email,27,may,198,2,-1,0,
1000039710,cellular,27,may,207,5,-1,0,
1000039711,cellular,27,may,156,4,99,2,success
1000039712,cellular,27,may,112,2,-1,0,
1000039713,cellular,27,may,110,3,-1,0,
1000039714,cellular,27,may,183,2,-1,0,
1000039715,cellular,27,may,223,3,89,2,failure
1000039716,cellular,27,may,76,3,103,5,success
1000039717,cellular,27,may,76,2,-1,0,
1000039718,cellular,27,may,311,2,-1,0,
1000039719,cellular,27,may,128,4,-1,0,
1000039720,cellular,27,may,89,4,310,5,failure
1000039721,cellular,27,may,99,2,-1,0,
1000039722,cellular,27,may,236,3,-1,0,
1000039723,cellular,27,may,144,2,187,1,failure
1000039724,cellular,27,may,99,2,99,1,success
1000039725,cellular,27,may,187,2,71,1,success
1000039726,email,27,may,186,2,-1,0,
1000039727,email,27,may,86,4,-1,0,
1000039728,cellular,28,may,158,2,-1,0,
1000039729,cellular,28,may,162,7,-1,0,
1000039730,cellular,28,may,513,9,-1,0,
1000039731,cellular,28,may,110,2,-1,0,
1000039732,cellular,28,may,322,3,-1,0,
1000039733,cellular,28,may,210,2,100,1,success
1000039734,cellular,28,may,568,8,-1,0,
1000039735,cellular,28,may,294,2,309,2,failure
1000039736,cellular,28,may,77,1,100,1,failure
1000039737,cellular,28,may,85,1,-1,0,
1000039738,cellular,28,may,48,4,-1,0,
1000039739,cellular,28,may,93,3,-1,0,
1000039740,cellular,28,may,121,6,-1,0,
1000039741,cellular,28,may,331,1,-1,0,
1000039742,cellular,28,may,188,3,10,1,failure
1000039743,cellular,28,may,95,3,-1,0,
1000039744,cellular,28,may,135,3,-1,0,
1000039745,cellular,28,may,414,3,-1,0,
1000039746,cellular,28,may,361,2,-1,0,
1000039747,cellular,28,may,142,3,-1,0,
1000039748,cellular,28,may,95,3,-1,0,
1000039749,cellular,28,may,61,2,-1,0,
1000039750,email,28,may,32,2,-1,0,
1000039751,cellular,28,may,141,3,-1,0,
1000039752,email,28,may,71,1,90,1,other
1000039753,cellular,1,jun,324,3,90,2,success
1000039754,cellular,1,jun,113,1,-1,0,
1000039755,cellular,1,jun,295,1,-1,0,
1000039756,cellular,1,jun,108,1,94,2,other
1000039757,cellular,1,jun,201,1,-1,0,
1000039758,cellular,1,jun,71,1,-1,0,
1000039759,cellular,1,jun,264,1,-1,0,
1000039760,cellular,1,jun,110,1,-1,0,
1000039761,cellular,1,jun,190,1,84,1,failure
1000039762,cellular,1,jun,377,1,-1,0,
1000039763,cellular,1,jun,205,1,95,1,success
1000039764,cellular,1,jun,287,1,-1,0,
1000039765,cellular,1,jun,212,1,-1,0,
1000039766,cellular,1,jun,346,1,-1,0,
1000039767,cellular,1,jun,263,1,-1,0,
1000039768,cellular,1,jun,129,1,314,2,failure
1000039769,cellular,1,jun,154,1,-1,0,
1000039770,cellular,1,jun,175,1,-1,0,
1000039771,cellular,1,jun,814,1,80,2,success
1000039772,cellular,1,jun,67,1,41,1,failure
1000039773,cellular,1,jun,65,1,-1,0,
1000039774,cellular,1,jun,166,2,-1,0,
1000039775,cellular,1,jun,327,1,-1,0,
1000039776,cellular,1,jun,69,1,293,7,failure
1000039777,cellular,1,jun,353,1,-1,0,
1000039778,email,1,jun,277,1,-1,0,
1000039779,cellular,1,jun,244,2,-1,0,
1000039780,cellular,1,jun,84,1,-1,0,
1000039781,cellular,1,jun,326,1,-1,0,
1000039782,cellular,1,jun,119,1,20,5,failure
1000039783,cellular,1,jun,285,1,-1,0,
1000039784,cellular,1,jun,161,2,-1,0,
1000039785,cellular,1,jun,165,1,124,1,other
1000039786,cellular,1,jun,459,1,196,1,failure
1000039787,cellular,1,jun,1460,1,-1,0,
1000039788,cellular,1,jun,1048,1,-1,0,
1000039789,cellular,1,jun,781,1,-1,0,
1000039790,cellular,1,jun,233,1,348,1,success
1000039791,cellular,1,jun,335,2,-1,0,
1000039792,cellular,1,jun,412,2,-1,0,
1000039793,cellular,1,jun,177,2,-1,0,
1000039794,cellular,1,jun,251,1,90,1,success
1000039795,cellular,1,jun,106,1,91,1,success
1000039796,cellular,1,jun,144,1,83,1,failure
1000039797,cellular,1,jun,93,1,347,1,success
1000039798,email,1,jun,153,1,-1,0,
1000039799,cellular,1,jun,128,1,192,1,failure
1000039800,cellular,1,jun,339,1,-1,0,
1000039801,cellular,1,jun,151,1,69,1,failure
1000039802,cellular,1,jun,128,1,83,1,success
1000039803,cellular,1,jun,388,1,-1,0,
1000039804,cellular,1,jun,180,1,-1,0,
1000039805,cellular,1,jun,87,2,-1,0,
1000039806,email,1,jun,192,1,-1,0,
1000039807,cellular,1,jun,761,2,-1,0,
1000039808,cellular,1,jun,262,1,-1,0,
1000039809,cellular,1,jun,141,1,-1,0,
1000039810,cellular,1,jun,161,1,39,1,failure
1000039811,cellular,1,jun,153,1,-1,0,
1000039812,cellular,1,jun,174,1,81,2,success
1000039813,email,1,jun,89,1,119,1,failure
1000039814,cellular,1,jun,114,1,38,2,other
1000039815,cellular,1,jun,450,1,196,1,failure
1000039816,cellular,1,jun,111,1,119,4,other
1000039817,cellular,1,jun,192,1,-1,0,
1000039818,cellular,1,jun,215,2,-1,0,
1000039819,cellular,1,jun,235,1,-1,0,
1000039820,cellular,1,jun,232,2,-1,0,
1000039821,cellular,1,jun,1087,1,-1,0,
1000039822,cellular,1,jun,253,1,-1,0,
1000039823,email,1,jun,182,1,-1,0,
1000039824,cellular,1,jun,1144,2,-1,0,
1000039825,email,1,jun,336,2,-1,0,
1000039826,email,1,jun,53,2,-1,0,
1000039827,cellular,1,jun,220,1,28,8,other
1000039828,cellular,1,jun,195,3,-1,0,
1000039829,cellular,1,jun,373,2,-1,0,
1000039830,cellular,1,jun,78,2,-1,0,
1000039831,cellular,1,jun,134,1,-1,0,
1000039832,cellular,1,jun,181,1,-1,0,
1000039833,email,1,jun,55,2,82,1,other
1000039834,cellular,1,jun,95,2,-1,0,
1000039835,cellular,1,jun,113,2,-1,0,
1000039836,cellular,1,jun,314,1,-1,0,
1000039837,cellular,1,jun,206,1,192,1,failure
1000039838,cellular,1,jun,288,1,-1,0,
1000039839,cellular,2,jun,327,1,-1,0,
1000039840,cellular,2,jun,93,2,-1,0,
1000039841,cellular,2,jun,163,2,84,1,success
1000039842,cellular,2,jun,111,1,-1,0,
1000039843,cellular,2,jun,149,1,-1,0,
1000039844,email,2,jun,23,1,-1,0,
1000039845,cellular,2,jun,106,1,-1,0,
1000039846,cellular,2,jun,101,1,92,5,success
1000039847,cellular,2,jun,257,3,-1,0,
1000039848,cellular,2,jun,479,1,-1,0,
1000039849,cellular,2,jun,143,1,281,5,other
1000039850,cellular,2,jun,395,1,-1,0,
1000039851,cellular,2,jun,154,1,194,3,failure
1000039852,cellular,2,jun,107,1,-1,0,
1000039853,cellular,2,jun,350,1,-1,0,
1000039854,cellular,2,jun,126,1,120,1,failure
1000039855,cellular,2,jun,282,2,385,1,success
1000039856,cellular,2,jun,118,2,81,1,success
1000039857,cellular,2,jun,199,1,96,2,success
1000039858,cellular,2,jun,115,1,-1,0,
1000039859,cellular,2,jun,368,2,-1,0,
1000039860,cellular,2,jun,294,1,-1,0,
1000039861,cellular,2,jun,177,2,301,2,failure
1000039862,cellular,2,jun,64,1,-1,0,
1000039863,cellular,2,jun,84,1,-1,0,
1000039864,cellular,2,jun,690,1,-1,0,
1000039865,cellular,2,jun,297,1,28,3,failure
1000039866,cellular,2,jun,384,1,-1,0,
1000039867,cellular,2,jun,596,1,-1,0,
1000039868,cellular,2,jun,654,1,95,1,failure
1000039869,cellular,2,jun,144,1,-1,0,
1000039870,cellular,2,jun,88,1,95,2,success
1000039871,email,2,jun,50,2,120,1,other
1000039872,cellular,2,jun,88,1,-1,0,
1000039873,cellular,2,jun,169,1,-1,0,
1000039874,cellular,2,jun,395,1,-1,0,
1000039875,cellular,2,jun,195,1,-1,0,
1000039876,cellular,2,jun,103,1,67,4,success
1000039877,cellular,2,jun,167,1,298,10,other
1000039878,cellular,2,jun,253,1,-1,0,
1000039879,cellular,2,jun,225,1,82,1,success
1000039880,cellular,2,jun,417,1,-1,0,
1000039881,cellular,2,jun,135,1,-1,0,
1000039882,cellular,2,jun,160,2,-1,0,
1000039883,cellular,2,jun,162,2,28,15,failure
1000039884,cellular,2,jun,136,1,96,3,failure
1000039885,email,2,jun,270,1,-1,0,
1000039886,cellular,2,jun,138,1,-1,0,
1000039887,email,2,jun,421,2,-1,0,
1000039888,cellular,2,jun,100,1,-1,0,
1000039889,cellular,2,jun,171,3,-1,0,
1000039890,cellular,2,jun,271,2,92,4,success
1000039891,cellular,2,jun,163,1,95,2,failure
1000039892,cellular,2,jun,74,2,-1,0,
1000039893,email,2,jun,108,4,-1,0,
1000039894,cellular,2,jun,91,1,-1,0,
1000039895,cellular,2,jun,310,1,-1,0,
1000039896,cellular,2,jun,712,1,60,3,failure
1000039897,cellular,2,jun,74,1,120,1,success
1000039898,email,2,jun,128,1,-1,0,
1000039899,email,2,jun,392,2,-1,0,
1000039900,cellular,2,jun,84,1,-1,0,
1000039901,cellular,2,jun,392,1,-1,0,
1000039902,cellular,2,jun,369,1,-1,0,
1000039903,cellular,2,jun,217,1,-1,0,
1000039904,cellular,2,jun,116,1,-1,0,
1000039905,email,2,jun,79,1,60,2,other
1000039906,cellular,2,jun,318,1,95,7,success
1000039907,cellular,2,jun,116,2,-1,0,
1000039908,cellular,2,jun,211,1,-1,0,
1000039909,cellular,2,jun,261,2,-1,0,
1000039910,cellular,2,jun,56,1,-1,0,
1000039911,cellular,2,jun,245,1,-1,0,
1000039912,cellular,2,jun,142,1,-1,0,
1000039913,cellular,2,jun,673,1,-1,0,
1000039914,cellular,2,jun,263,1,368,3,failure
1000039915,cellular,2,jun,154,1,-1,0,
1000039916,cellular,2,jun,696,1,27,2,failure
1000039917,cellular,2,jun,352,1,56,2,failure
1000039918,cellular,2,jun,159,1,84,2,failure
1000039919,cellular,2,jun,118,1,60,1,failure
1000039920,cellular,2,jun,210,1,-1,0,
1000039921,cellular,2,jun,310,1,55,6,other
1000039922,cellular,2,jun,482,2,-1,0,
1000039923,cellular,2,jun,224,1,-1,0,
1000039924,cellular,2,jun,221,1,-1,0,
1000039925,cellular,2,jun,147,3,78,2,failure
1000039926,cellular,2,jun,924,2,113,21,success
1000039927,cellular,2,jun,130,1,-1,0,
1000039928,cellular,2,jun,130,1,-1,0,
1000039929,cellular,2,jun,72,1,-1,0,
1000039930,cellular,2,jun,59,2,-1,0,
1000039931,cellular,2,jun,95,5,-1,0,
1000039932,cellular,2,jun,253,2,-1,0,
1000039933,email,2,jun,306,2,-1,0,
1000039934,cellular,2,jun,77,3,-1,0,
1000039935,cellular,2,jun,112,2,-1,0,
1000039936,cellular,2,jun,80,1,92,1,failure
1000039937,cellular,2,jun,212,1,-1,0,
1000039938,cellular,2,jun,192,1,-1,0,
1000039939,cellular,2,jun,96,2,-1,0,
1000039940,cellular,2,jun,181,3,293,2,failure
1000039941,cellular,2,jun,132,4,-1,0,
1000039942,cellular,2,jun,76,3,-1,0,
1000039943,cellular,2,jun,250,2,-1,0,
1000039944,cellular,2,jun,146,2,-1,0,
1000039945,cellular,2,jun,189,2,-1,0,
1000039946,cellular,2,jun,269,1,92,2,failure
1000039947,cellular,2,jun,102,4,96,2,failure
1000039948,cellular,2,jun,236,2,-1,0,
1000039949,cellular,2,jun,122,2,91,8,failure
1000039950,cellular,2,jun,145,2,-1,0,
1000039951,cellular,2,jun,71,3,-1,0,
1000039952,cellular,2,jun,163,1,55,2,failure
1000039953,cellular,2,jun,541,3,-1,0,
1000039954,cellular,3,jun,262,2,71,1,success
1000039955,email,3,jun,206,4,-1,0,
1000039956,cellular,3,jun,115,2,86,2,success
1000039957,cellular,3,jun,206,3,-1,0,
1000039958,cellular,3,jun,406,2,-1,0,
1000039959,cellular,3,jun,244,2,-1,0,
1000039960,cellular,3,jun,592,4,-1,0,
1000039961,cellular,3,jun,508,1,-1,0,
1000039962,email,3,jun,437,1,-1,0,
1000039963,cellular,3,jun,192,1,-1,0,
1000039964,cellular,3,jun,136,1,-1,0,
1000039965,cellular,3,jun,68,1,-1,0,
1000039966,cellular,3,jun,123,1,-1,0,
1000039967,cellular,3,jun,313,2,-1,0,
1000039968,cellular,3,jun,137,3,-1,0,
1000039969,cellular,3,jun,705,1,195,1,failure
1000039970,cellular,3,jun,96,1,125,2,failure
1000039971,cellular,3,jun,198,1,-1,0,
1000039972,cellular,3,jun,200,1,-1,0,
1000039973,cellular,3,jun,117,1,-1,0,
1000039974,cellular,3,jun,210,2,-1,0,
1000039975,cellular,3,jun,171,1,-1,0,
1000039976,cellular,3,jun,321,1,-1,0,
1000039977,cellular,3,jun,296,4,-1,0,
1000039978,cellular,3,jun,86,1,-1,0,
1000039979,cellular,3,jun,411,1,-1,0,
1000039980,cellular,3,jun,593,1,-1,0,
1000039981,cellular,3,jun,101,1,-1,0,
1000039982,cellular,3,jun,138,1,-1,0,
1000039983,cellular,3,jun,165,1,-1,0,
1000039984,cellular,3,jun,88,2,-1,0,
1000039985,cellular,3,jun,224,2,-1,0,
1000039986,email,3,jun,116,2,121,1,failure
1000039987,cellular,3,jun,340,1,119,1,failure
1000039988,cellular,3,jun,88,1,-1,0,
1000039989,cellular,3,jun,591,2,-1,0,
1000039990,cellular,3,jun,90,1,-1,0,
1000039991,cellular,3,jun,385,2,96,5,success
1000039992,cellular,3,jun,2219,1,28,2,failure
1000039993,cellular,3,jun,240,1,307,10,other
1000039994,cellular,3,jun,126,1,44,4,failure
1000039995,cellular,3,jun,467,1,-1,0,
1000039996,cellular,3,jun,107,1,-1,0,
1000039997,cellular,3,jun,238,3,-1,0,
1000039998,cellular,3,jun,170,1,-1,0,
1000039999,cellular,3,jun,342,1,90,7,other
1000040000,cellular,3,jun,113,1,119,1,failure
1000040001,cellular,3,jun,170,1,-1,0,
1000040002,cellular,3,jun,74,2,90,2,failure
1000040003,cellular,3,jun,65,1,96,1,failure
1000040004,cellular,3,jun,151,1,-1,0,
1000040005,cellular,3,jun,273,1,-1,0,
1000040006,cellular,3,jun,539,1,-1,0,
1000040007,cellular,3,jun,138,2,85,1,success
1000040008,cellular,3,jun,157,1,-1,0,
1000040009,cellular,3,jun,1361,1,391,1,failure
1000040010,cellular,3,jun,254,1,96,2,failure
1000040011,cellular,3,jun,180,1,-1,0,
1000040012,cellular,3,jun,198,1,-1,0,
1000040013,cellular,3,jun,447,2,96,1,success
1000040014,cellular,3,jun,247,2,-1,0,
1000040015,cellular,3,jun,136,6,83,5,success
1000040016,cellular,3,jun,167,1,-1,0,
1000040017,cellular,3,jun,74,3,-1,0,
1000040018,cellular,3,jun,102,1,-1,0,
1000040019,cellular,3,jun,300,2,72,1,success
1000040020,cellular,3,jun,200,1,-1,0,
1000040021,cellular,3,jun,97,1,-1,0,
1000040022,cellular,3,jun,343,1,-1,0,
1000040023,cellular,3,jun,156,3,-1,0,
1000040024,cellular,3,jun,699,1,119,1,failure
1000040025,cellular,3,jun,42,1,-1,0,
1000040026,cellular,3,jun,431,2,119,9,failure
1000040027,cellular,3,jun,161,2,-1,0,
1000040028,cellular,3,jun,175,3,-1,0,
1000040029,cellular,3,jun,124,1,34,2,failure
1000040030,cellular,3,jun,656,1,-1,0,
1000040031,cellular,3,jun,77,2,391,2,other
1000040032,cellular,3,jun,837,1,-1,0,
1000040033,cellular,3,jun,334,3,79,3,other
1000040034,cellular,3,jun,725,2,93,1,success
1000040035,cellular,3,jun,144,2,-1,0,
1000040036,cellular,3,jun,617,2,-1,0,
1000040037,cellular,3,jun,140,2,-1,0,
1000040038,cellular,3,jun,178,2,-1,0,
1000040039,cellular,3,jun,150,2,-1,0,
1000040040,cellular,3,jun,1076,2,85,3,other
1000040041,cellular,3,jun,213,1,-1,0,
1000040042,cellular,3,jun,266,1,27,1,failure
1000040043,cellular,3,jun,78,2,44,2,failure
1000040044,cellular,3,jun,114,1,-1,0,
1000040045,cellular,3,jun,203,2,-1,0,
1000040046,email,3,jun,34,2,-1,0,
1000040047,cellular,3,jun,295,4,-1,0,
1000040048,cellular,3,jun,187,1,20,1,other
1000040049,email,3,jun,218,5,-1,0,
1000040050,cellular,4,jun,510,3,-1,0,
1000040051,cellular,4,jun,125,2,-1,0,
1000040052,cellular,4,jun,153,1,309,3,other
1000040053,cellular,4,jun,277,3,-1,0,
1000040054,cellular,4,jun,328,2,94,4,success
1000040055,cellular,4,jun,262,2,-1,0,
1000040056,cellular,4,jun,280,2,126,11,failure
1000040057,cellular,4,jun,207,1,-1,0,
1000040058,cellular,4,jun,94,2,-1,0,
1000040059,cellular,4,jun,106,1,79,3,success
1000040060,cellular,4,jun,176,1,91,2,success
1000040061,cellular,4,jun,449,1,-1,0,
1000040062,cellular,4,jun,182,1,-1,0,
1000040063,cellular,4,jun,111,2,78,2,failure
1000040064,cellular,4,jun,224,1,-1,0,
1000040065,cellular,4,jun,151,1,-1,0,
1000040066,cellular,4,jun,400,1,-1,0,
1000040067,cellular,4,jun,80,1,-1,0,
1000040068,cellular,4,jun,217,1,-1,0,
1000040069,cellular,4,jun,160,1,-1,0,
1000040070,cellular,4,jun,144,1,-1,0,
1000040071,cellular,4,jun,352,2,122,2,failure
1000040072,cellular,4,jun,787,1,-1,0,
1000040073,cellular,4,jun,323,1,80,14,other
1000040074,cellular,4,jun,78,1,-1,0,
1000040075,cellular,4,jun,160,1,119,2,other
1000040076,cellular,4,jun,221,1,126,1,failure
1000040077,cellular,4,jun,156,1,85,3,failure
1000040078,cellular,4,jun,194,1,-1,0,
1000040079,cellular,4,jun,105,1,-1,0,
1000040080,cellular,4,jun,96,2,98,1,success
1000040081,cellular,4,jun,94,2,-1,0,
1000040082,cellular,4,jun,136,1,-1,0,
1000040083,cellular,4,jun,81,2,391,3,failure
1000040084,cellular,4,jun,102,2,297,3,failure
1000040085,cellular,4,jun,327,3,77,3,success
1000040086,cellular,4,jun,147,1,119,3,failure
1000040087,cellular,4,jun,121,4,-1,0,
1000040088,cellular,4,jun,89,2,-1,0,
1000040089,cellular,4,jun,77,2,-1,0,
1000040090,cellular,4,jun,217,2,94,1,success
1000040091,cellular,4,jun,112,1,-1,0,
1000040092,cellular,4,jun,218,1,-1,0,
1000040093,cellular,4,jun,422,1,79,4,other
1000040094,cellular,4,jun,1161,1,97,2,success
1000040095,cellular,4,jun,113,1,-1,0,
1000040096,cellular,4,jun,442,3,-1,0,
1000040097,cellular,4,jun,352,1,-1,0,
1000040098,cellular,4,jun,246,1,196,2,success
1000040099,email,4,jun,143,1,-1,0,
1000040100,email,4,jun,247,2,-1,0,
1000040101,cellular,4,jun,216,2,-1,0,
1000040102,cellular,4,jun,124,2,-1,0,
1000040103,cellular,4,jun,578,2,-1,0,
1000040104,cellular,4,jun,282,3,126,3,failure
1000040105,cellular,4,jun,156,2,17,3,other
1000040106,cellular,4,jun,94,1,-1,0,
1000040107,cellular,4,jun,66,1,79,19,failure
1000040108,cellular,4,jun,73,1,107,1,failure
1000040109,cellular,4,jun,592,3,50,8,failure
1000040110,email,4,jun,125,5,-1,0,
1000040111,email,4,jun,180,2,-1,0,
1000040112,cellular,4,jun,114,3,-1,0,
1000040113,email,4,jun,166,2,-1,0,
1000040114,email,4,jun,111,3,-1,0,
1000040115,cellular,4,jun,117,1,-1,0,
1000040116,cellular,4,jun,101,3,-1,0,
1000040117,cellular,4,jun,105,1,-1,0,
1000040118,cellular,4,jun,207,1,-1,0,
1000040119,cellular,4,jun,1094,1,-1,0,
1000040120,cellular,5,jun,174,2,80,1,success
1000040121,email,5,jun,133,4,-1,0,
1000040122,cellular,5,jun,133,1,-1,0,
1000040123,cellular,5,jun,397,1,-1,0,
1000040124,cellular,5,jun,264,1,-1,0,
1000040125,cellular,5,jun,324,1,87,1,success
1000040126,cellular,5,jun,155,1,-1,0,
1000040127,cellular,5,jun,169,1,-1,0,
1000040128,cellular,5,jun,275,1,-1,0,
1000040129,cellular,5,jun,199,1,86,7,success
1000040130,cellular,5,jun,255,1,-1,0,
1000040131,cellular,5,jun,232,1,-1,0,
1000040132,cellular,5,jun,462,1,-1,0,
1000040133,cellular,5,jun,255,2,-1,0,
1000040134,cellular,5,jun,247,3,-1,0,
1000040135,email,5,jun,109,1,-1,0,
1000040136,email,5,jun,227,1,-1,0,
1000040137,cellular,5,jun,398,2,-1,0,
1000040138,cellular,5,jun,206,1,99,1,failure
1000040139,email,5,jun,302,1,-1,0,
1000040140,cellular,5,jun,149,1,94,1,success
1000040141,cellular,5,jun,191,1,-1,0,
1000040142,cellular,5,jun,317,1,-1,0,
1000040143,cellular,5,jun,1543,1,-1,0,
1000040144,cellular,5,jun,207,1,-1,0,
1000040145,cellular,5,jun,493,2,-1,0,
1000040146,cellular,5,jun,77,1,-1,0,
1000040147,cellular,5,jun,509,1,-1,0,
1000040148,cellular,5,jun,133,1,67,2,failure
1000040149,cellular,5,jun,329,1,94,3,success
1000040150,cellular,5,jun,657,1,-1,0,
1000040151,cellular,5,jun,365,3,57,2,other
1000040152,email,5,jun,145,1,-1,0,
1000040153,cellular,5,jun,159,2,-1,0,
1000040154,cellular,5,jun,276,2,-1,0,
1000040155,cellular,5,jun,213,2,-1,0,
1000040156,cellular,5,jun,604,1,-1,0,
1000040157,email,5,jun,153,1,-1,0,
1000040158,email,5,jun,522,3,-1,0,
1000040159,cellular,5,jun,76,2,123,1,failure
1000040160,cellular,5,jun,227,1,-1,0,
1000040161,cellular,5,jun,471,2,-1,0,
1000040162,cellular,5,jun,92,2,-1,0,
1000040163,email,5,jun,329,1,95,1,other
1000040164,cellular,5,jun,207,2,98,1,success
1000040165,cellular,5,jun,263,2,-1,0,
1000040166,cellular,5,jun,57,2,304,1,failure
1000040167,cellular,5,jun,577,3,-1,0,
1000040168,cellular,5,jun,271,2,92,2,success
1000040169,cellular,5,jun,455,3,-1,0,
1000040170,cellular,5,jun,103,2,95,1,other
1000040171,email,5,jun,366,1,-1,0,
1000040172,cellular,5,jun,201,2,-1,0,
1000040173,cellular,5,jun,166,2,-1,0,
1000040174,cellular,5,jun,89,2,-1,0,
1000040175,cellular,5,jun,58,2,-1,0,
1000040176,cellular,5,jun,548,2,-1,0,
1000040177,cellular,5,jun,96,2,-1,0,
1000040178,cellular,5,jun,438,2,-1,0,
1000040179,cellular,5,jun,138,2,-1,0,
1000040180,email,5,jun,614,2,-1,0,
1000040181,email,5,jun,303,2,-1,0,
1000040182,cellular,5,jun,110,2,-1,0,
1000040183,cellular,5,jun,304,2,91,1,success
1000040184,cellular,5,jun,126,2,91,1,success
1000040185,cellular,5,jun,244,7,-1,0,
1000040186,cellular,5,jun,157,2,-1,0,
1000040187,cellular,5,jun,151,2,-1,0,
1000040188,email,5,jun,800,2,-1,0,
1000040189,email,5,jun,113,1,-1,0,
1000040190,cellular,5,jun,200,2,-1,0,
1000040191,cellular,8,jun,143,2,-1,0,
1000040192,cellular,8,jun,130,5,-1,0,
1000040193,cellular,8,jun,58,2,-1,0,
1000040194,cellular,8,jun,97,4,-1,0,
1000040195,cellular,8,jun,86,1,-1,0,
1000040196,cellular,8,jun,98,2,-1,0,
1000040197,cellular,8,jun,257,2,97,1,success
1000040198,cellular,8,jun,152,2,89,2,success
1000040199,cellular,8,jun,252,5,-1,0,
1000040200,cellular,8,jun,148,2,101,1,success
1000040201,cellular,8,jun,107,3,-1,0,
1000040202,cellular,8,jun,127,3,130,2,failure
1000040203,cellular,8,jun,139,2,-1,0,
1000040204,cellular,8,jun,138,3,-1,0,
1000040205,cellular,8,jun,458,6,-1,0,
1000040206,cellular,8,jun,301,3,-1,0,
1000040207,cellular,8,jun,84,2,-1,0,
1000040208,cellular,8,jun,243,4,-1,0,
1000040209,cellular,8,jun,200,4,-1,0,
1000040210,cellular,9,jun,98,3,-1,0,
1000040211,cellular,9,jun,431,3,102,1,success
1000040212,cellular,9,jun,106,4,-1,0,
1000040213,cellular,9,jun,234,2,83,2,success
1000040214,cellular,9,jun,100,2,-1,0,
1000040215,cellular,9,jun,337,3,-1,0,
1000040216,cellular,9,jun,835,2,-1,0,
1000040217,cellular,9,jun,67,2,202,3,failure
1000040218,cellular,9,jun,239,4,-1,0,
1000040219,cellular,9,jun,993,4,85,4,success
1000040220,cellular,9,jun,529,2,-1,0,
1000040221,cellular,9,jun,183,2,294,2,failure
1000040222,cellular,9,jun,103,4,-1,0,
1000040223,email,9,jun,221,7,-1,0,
1000040224,cellular,12,jun,105,4,318,6,failure
1000040225,cellular,12,jun,127,2,-1,0,
1000040226,email,12,jun,137,3,113,1,other
1000040227,cellular,12,jun,239,2,95,4,success
1000040228,cellular,12,jun,230,2,-1,0,
1000040229,cellular,12,jun,186,2,-1,0,
1000040230,cellular,12,jun,175,2,319,2,other
1000040231,cellular,12,jun,80,3,105,1,failure
1000040232,cellular,12,jun,126,6,-1,0,
1000040233,cellular,12,jun,69,4,-1,0,
1000040234,cellular,12,jun,95,7,357,2,failure
1000040235,cellular,12,jun,234,7,330,1,failure
1000040236,cellular,12,jun,136,3,101,1,success
1000040237,cellular,12,jun,177,3,-1,0,
1000040238,cellular,12,jun,110,2,-1,0,
1000040239,cellular,12,jun,139,5,-1,0,
1000040240,cellular,12,jun,39,3,-1,0,
1000040241,email,15,jun,94,2,-1,0,
1000040242,email,15,jun,263,4,-1,0,
1000040243,cellular,15,jun,294,3,-1,0,
1000040244,cellular,15,jun,54,3,-1,0,
1000040245,cellular,15,jun,491,2,207,1,other
1000040246,cellular,15,jun,532,2,98,2,other
1000040247,cellular,15,jun,268,1,-1,0,
1000040248,cellular,15,jun,441,1,56,1,other
1000040249,cellular,15,jun,439,1,-1,0,
1000040250,cellular,15,jun,151,1,-1,0,
1000040251,cellular,15,jun,292,1,-1,0,
1000040252,cellular,15,jun,92,2,312,2,failure
1000040253,cellular,15,jun,114,1,-1,0,
1000040254,cellular,15,jun,95,1,-1,0,
1000040255,cellular,15,jun,147,1,-1,0,
1000040256,cellular,15,jun,181,1,-1,0,
1000040257,cellular,15,jun,139,1,-1,0,
1000040258,email,15,jun,351,6,-1,0,
1000040259,cellular,15,jun,372,1,-1,0,
1000040260,cellular,15,jun,135,1,-1,0,
1000040261,cellular,15,jun,288,1,-1,0,
